temp_c,humidity,wind_kmh,rain_prob,days_since_spray,stage_encoded,min_interval,growth_stage,label
14.3,79.1,8.6,74.1,20,15,21,Dormancy,DELAY
30,87,25.7,40.8,18,0,21,Delayed Dormancy,DELAY
28.6,64.6,2.8,11.6,19,2,14,Tight Cluster,SPRAY
30.2,50.8,30.5,13.3,20,0,21,Delayed Dormancy,DELAY
20.6,57.6,3.7,59.4,14,6,14,Fruitlet,DELAY
24.3,44.2,14.7,42.1,12,4,10,Flowering,DELAY
7.7,40.8,18.7,46.5,13,9,14,Fruit Development-II,DELAY
30.1,35.1,29.6,1.1,12,13,0,Harvest,DELAY
24.7,35.2,27.1,36.2,13,9,14,Fruit Development-II,DELAY
24.9,69.8,7.6,61,15,1,14,Green Tip,DELAY
18.9,45,24.7,50.9,20,0,21,Delayed Dormancy,DELAY
28.3,48.9,20.9,40,18,0,21,Delayed Dormancy,DELAY
19.2,88.3,0.9,85,14,8,14,Fruit Development-I,DELAY
4.1,80.4,15.8,52.5,12,9,14,Fruit Development-II,DELAY
14.7,42.6,9.9,11.1,3,11,14,Fruit Development-IV,SKIP
5.2,71.2,19.3,39,13,4,10,Flowering,DELAY
23.8,37.9,21.5,43.9,12,3,14,Pink Bud,DELAY
-0.5,72.9,12,20.3,20,15,21,Dormancy,SKIP
13.8,50.3,19.4,40,19,15,21,Dormancy,DELAY
13.6,56.1,11.3,80.1,20,0,21,Delayed Dormancy,DELAY
27.4,76,0.2,85,10,13,0,Harvest,DELAY
19.9,72.4,25.2,42.9,20,15,21,Dormancy,DELAY
33.8,69.2,18.3,43.3,2,13,0,Harvest,DELAY
4.7,64.2,24.9,51.1,12,4,10,Flowering,DELAY
14,40.9,29.8,23.5,18,9,14,Fruit Development-II,DELAY
16.7,36.1,23.6,53.2,11,4,10,Flowering,DELAY
-3.1,25.5,13.1,19.5,14,4,10,Flowering,SKIP
16.7,73.6,25.3,43.9,13,4,10,Flowering,DELAY
-2,51.2,1.3,20.9,17,10,14,Fruit Development-III,SKIP
36,81.9,12.9,51.5,19,0,21,Delayed Dormancy,DELAY
10.9,64.8,0.4,4.3,7,12,14,Pre-Harvest,SPRAY
11.2,62,3.1,95.1,16,2,14,Tight Cluster,DELAY
20.3,36.9,21.2,39.6,17,1,14,Green Tip,DELAY
22.2,83.7,21.9,54.5,19,15,21,Dormancy,DELAY
3.5,40.7,26.3,25.1,15,9,14,Fruit Development-II,DELAY
14.3,40.4,25.8,52.4,20,14,21,Post-Harvest,DELAY
9.6,66.9,21.8,28.7,7,4,10,Flowering,DELAY
27,64.4,12.8,36,15,11,14,Fruit Development-IV,DELAY
12.3,36.8,12.3,54.9,13,2,14,Tight Cluster,DELAY
23.5,62.2,27.1,37.6,15,5,14,Petal Fall,DELAY
25.6,79,22.3,47.8,16,12,14,Pre-Harvest,DELAY
15.5,51.4,5.1,10.8,7,14,21,Post-Harvest,SPRAY
15.9,60.9,9.8,12.5,14,4,10,Flowering,SPRAY
5.9,79.5,24.9,31.7,17,5,14,Petal Fall,DELAY
17.5,61.7,27.4,26.6,11,4,10,Flowering,DELAY
19,50.9,13.9,47.9,18,0,21,Delayed Dormancy,DELAY
15.8,92.7,10.1,77,20,14,21,Post-Harvest,DELAY
23.7,48.5,15.9,53.5,12,10,14,Fruit Development-III,DELAY
37.3,78.8,26.4,53.8,20,0,21,Delayed Dormancy,DELAY
34.5,61.8,18.9,25.9,17,3,14,Pink Bud,DELAY
29.5,60.4,14.3,44.8,7,4,10,Flowering,DELAY
14.4,66,26.8,31.5,15,12,14,Pre-Harvest,DELAY
5.5,79,26.1,48,20,15,21,Dormancy,DELAY
37.3,73.8,16,30.8,13,10,14,Fruit Development-III,DELAY
10.7,76.8,17,40.3,16,12,14,Pre-Harvest,DELAY
32,35.7,24,25,16,1,14,Green Tip,DELAY
34.7,50.3,28,28.5,3,13,0,Harvest,DELAY
26.9,68.4,13.6,93,14,6,14,Fruitlet,DELAY
22.2,41.2,3.2,13.3,20,2,14,Tight Cluster,SPRAY
0.4,72.3,13.3,18,19,10,14,Fruit Development-III,SKIP
13.9,36.2,25.2,13.9,17,4,10,Flowering,DELAY
24.3,48,1.5,8.9,18,9,14,Fruit Development-II,SPRAY
14.4,61.1,13.5,51.2,12,4,10,Flowering,DELAY
35.2,88.8,21,53,18,15,21,Dormancy,DELAY
23.8,40.5,13.6,5.6,7,8,14,Fruit Development-I,SPRAY
30,67.6,10,60.2,16,7,14,Fruit Set,DELAY
29.4,48.6,2.9,27.9,2,12,14,Pre-Harvest,SKIP
9,59.5,10.5,63.4,18,3,14,Pink Bud,DELAY
40,27.3,3.1,2.1,19,10,14,Fruit Development-III,SKIP
10.1,68.4,12.1,9,2,9,14,Fruit Development-II,SKIP
29.5,33.8,3,21.9,16,12,14,Pre-Harvest,SPRAY
27.3,40.9,30.3,26,20,14,21,Post-Harvest,DELAY
8.1,37.1,12.2,29.8,18,15,21,Dormancy,DELAY
23.2,78.8,13.6,30.8,20,15,21,Dormancy,DELAY
16.5,63.2,11,19.2,1,13,0,Harvest,SPRAY
33.2,40.1,25.2,32.3,11,7,14,Fruit Set,DELAY
37.9,51.5,17.4,42.2,14,5,14,Petal Fall,DELAY
27.3,60.4,22.2,37.1,18,0,21,Delayed Dormancy,DELAY
4.2,81,19.9,52,20,14,21,Post-Harvest,DELAY
2.6,74.7,18,29.3,12,4,10,Flowering,DELAY
16.2,31.4,34.9,19,19,5,14,Petal Fall,DELAY
20.9,42.9,26,7.4,18,11,14,Fruit Development-IV,DELAY
20.8,75.1,14.8,54.5,8,4,10,Flowering,DELAY
36.9,74.1,27.3,41.7,15,10,14,Fruit Development-III,DELAY
22.4,41.6,7.7,0.5,2,8,14,Fruit Development-I,SKIP
3.4,46.5,12.5,43.2,12,4,10,Flowering,DELAY
21.5,88.4,21.6,45.7,15,7,14,Fruit Set,DELAY
12.7,64.4,25.5,43.3,15,9,14,Fruit Development-II,DELAY
12.2,54.4,20.7,38.7,17,2,14,Tight Cluster,DELAY
17.9,48.2,14.9,51.9,14,1,14,Green Tip,DELAY
20.9,93.9,2.6,96.8,20,14,21,Post-Harvest,DELAY
29.3,32.5,6.9,21.4,18,8,14,Fruit Development-I,SPRAY
27.9,78,6.1,75.9,20,15,21,Dormancy,DELAY
13.3,69.8,0.5,18,2,4,10,Flowering,SKIP
24,86.7,5.2,85.4,20,0,21,Delayed Dormancy,DELAY
16,72.3,17.3,38.7,11,11,14,Fruit Development-IV,DELAY
8,83.5,14.8,47.4,19,0,21,Delayed Dormancy,DELAY
17.6,53.7,2.7,9.9,9,8,14,Fruit Development-I,SPRAY
22.9,60.3,7.5,79.7,16,9,14,Fruit Development-II,DELAY
10,86.1,20.7,52,15,12,14,Pre-Harvest,DELAY
14.7,82.4,12.8,61,20,3,14,Pink Bud,DELAY
35.6,36.6,27.1,36.7,15,10,14,Fruit Development-III,DELAY
23.2,81.4,15.6,40.9,17,5,14,Petal Fall,DELAY
11.3,58.4,5.2,0.7,10,11,14,Fruit Development-IV,SPRAY
36.4,86.7,20.9,25.5,19,15,21,Dormancy,DELAY
12.3,42,12.1,34.2,20,15,21,Dormancy,DELAY
34.2,78.6,13.2,50,14,3,14,Pink Bud,DELAY
20.5,83.2,8.1,64.9,20,15,21,Dormancy,DELAY
9.6,45,17.2,38.6,13,2,14,Tight Cluster,DELAY
25,69.6,12.4,91.2,17,10,14,Fruit Development-III,DELAY
-1.9,77.6,3.7,23.7,19,3,14,Pink Bud,SKIP
10.7,44.2,5,13.5,15,3,14,Pink Bud,SPRAY
23.8,79.3,24.1,25.2,19,15,21,Dormancy,DELAY
20.6,64.3,4.9,4.6,1,4,10,Flowering,SKIP
34.9,75.4,18.7,53.7,17,10,14,Fruit Development-III,DELAY
18.2,53.7,16.8,30,3,13,0,Harvest,DELAY
37.4,83.1,16.5,44,16,10,14,Fruit Development-III,DELAY
30.7,45.6,23.4,43.4,1,13,0,Harvest,DELAY
29,68.7,11.4,12,2,4,10,Flowering,SKIP
27.6,31.7,8.8,8.2,20,0,21,Delayed Dormancy,SPRAY
11.9,90.1,12.4,91.7,20,7,14,Fruit Set,DELAY
4.5,25.4,17.4,26,12,10,14,Fruit Development-III,DELAY
8.6,31.5,16.9,50.5,3,13,0,Harvest,DELAY
37.8,56.9,20,50.5,12,12,14,Pre-Harvest,DELAY
24.9,53.7,27.2,44.3,1,13,0,Harvest,DELAY
30.7,58.1,12.9,8.1,2,0,21,Delayed Dormancy,SKIP
8.2,60.3,25.1,47.1,12,6,14,Fruitlet,DELAY
12.2,63.6,0.1,8.5,1,2,14,Tight Cluster,SKIP
27.7,50.8,4.6,10.8,16,1,14,Green Tip,SPRAY
12.6,48.9,7.3,2.4,14,14,21,Post-Harvest,SPRAY
34.4,56.2,17.1,47.4,13,5,14,Petal Fall,DELAY
15.6,81.1,27.1,34.8,15,8,14,Fruit Development-I,DELAY
29.9,68.5,19.3,52,15,2,14,Tight Cluster,DELAY
16.1,60.7,14.9,38.2,11,7,14,Fruit Set,DELAY
-0.2,75.5,9.2,27.1,20,15,21,Dormancy,SKIP
21.7,77.7,8.6,87.6,15,10,14,Fruit Development-III,DELAY
30.8,67.7,21.4,44.2,12,3,14,Pink Bud,DELAY
16.2,69.5,13.5,89.9,18,4,10,Flowering,DELAY
14.9,29.9,32.2,13,19,6,14,Fruitlet,DELAY
39.9,35.7,3.6,22.7,20,15,21,Dormancy,SKIP
39.7,20.2,8,12.3,15,3,14,Pink Bud,SKIP
19.3,51.1,7,3.2,7,1,14,Green Tip,SPRAY
29.8,50.8,1.8,0.8,10,10,14,Fruit Development-III,SPRAY
17.7,32.4,11.7,21,0,5,14,Petal Fall,SKIP
16.9,64.9,10.5,19.2,19,10,14,Fruit Development-III,SPRAY
12.9,31.9,1.7,3.3,20,15,21,Dormancy,SPRAY
-2.1,23.2,8.5,20.9,14,5,14,Petal Fall,SKIP
-4.3,27.3,10.1,12.5,19,3,14,Pink Bud,SKIP
13.2,45.2,2.9,0.4,2,6,14,Fruitlet,SKIP
22.6,47.7,10.1,2.4,6,8,14,Fruit Development-I,SPRAY
12.5,54.6,10,8.9,18,9,14,Fruit Development-II,SPRAY
26.1,59.5,4.5,5.1,18,3,14,Pink Bud,SPRAY
19.8,47,0.5,0.3,15,12,14,Pre-Harvest,SPRAY
26.3,41.5,10.7,21,18,7,14,Fruit Set,SPRAY
-3.8,21,6.1,9.8,20,9,14,Fruit Development-II,SKIP
20,62.3,4.2,23.2,7,1,14,Green Tip,SPRAY
0.9,21.6,6.5,14.4,20,8,14,Fruit Development-I,SKIP
-4.6,57.8,9.2,7.3,20,5,14,Petal Fall,SKIP
21.6,53.8,12.4,21.8,7,2,14,Tight Cluster,SPRAY
16.8,58.5,3.6,22.1,9,1,14,Green Tip,SPRAY
-4.7,30.6,4,25,17,13,0,Harvest,SKIP
39.6,54.9,12,18.4,19,7,14,Fruit Set,SKIP
27.7,67,7.7,6.2,19,12,14,Pre-Harvest,SPRAY
-4.9,43.2,2.2,26.1,18,9,14,Fruit Development-II,SKIP
-1.3,72.8,1.9,7.2,17,7,14,Fruit Set,SKIP
14.3,63.2,6.5,16.6,20,2,14,Tight Cluster,SPRAY
23.1,36.5,11.5,5.7,6,7,14,Fruit Set,SPRAY
39.8,31.2,3.5,25.7,16,3,14,Pink Bud,SKIP
18.9,46.5,9.3,2.3,14,4,10,Flowering,SPRAY
12,54,2.5,23.7,7,1,14,Green Tip,SPRAY
1.2,24.2,1.1,19.1,14,11,14,Fruit Development-IV,SKIP
11,53.8,7.2,6.6,16,1,14,Green Tip,SPRAY
1.1,66.2,4.7,8.1,14,11,14,Fruit Development-IV,SKIP
11.6,41.2,10.8,2,19,2,14,Tight Cluster,SPRAY
20.4,45.8,10,27.8,4,0,21,Delayed Dormancy,SKIP
28.4,32.1,5.8,5,16,13,0,Harvest,SPRAY
24.3,39.3,4.5,7.1,6,4,10,Flowering,SPRAY
39.3,59.1,4.7,4.1,15,8,14,Fruit Development-I,SKIP
13.6,51.4,5.1,1.8,0,13,0,Harvest,SPRAY
11.7,51.5,13.4,14.3,4,10,14,Fruit Development-III,SPRAY
10.9,34.7,2,3.9,15,6,14,Fruitlet,SPRAY
17.5,47.4,1.6,25.5,16,0,21,Delayed Dormancy,SPRAY
1.1,22.1,2.8,21.6,14,6,14,Fruitlet,SKIP
9.3,60.9,10.6,12,17,15,21,Dormancy,SPRAY
18.4,44.5,11.8,15.9,12,0,21,Delayed Dormancy,SPRAY
21.1,30.2,10.4,19.7,20,0,21,Delayed Dormancy,SPRAY
10.6,32.1,9.9,27.9,8,15,21,Dormancy,SPRAY
11.8,63.8,2,23.6,5,1,14,Green Tip,SPRAY
39,73.2,12.4,7.8,10,4,10,Flowering,SKIP
39.8,33.6,11.4,22.2,14,2,14,Tight Cluster,SKIP
19.2,62.4,6.5,15,11,4,10,Flowering,SPRAY
27.5,53,3.4,15.7,20,15,21,Dormancy,SPRAY
13.1,61,7.3,8.9,20,1,14,Green Tip,SPRAY
18.9,47.8,3,1.1,17,1,14,Green Tip,SPRAY
39.7,55.7,0.7,9.9,20,15,21,Dormancy,SKIP
27.6,47.1,5.6,15.4,17,8,14,Fruit Development-I,SPRAY
14.4,55.3,9.1,1.6,16,5,14,Petal Fall,SPRAY
11.4,59.5,0.4,0.9,18,9,14,Fruit Development-II,SPRAY
22.7,68.4,6.1,9.1,17,1,14,Green Tip,SPRAY
11.8,45.7,2.4,3,15,7,14,Fruit Set,SPRAY
27.9,33.5,8.3,16.6,13,14,21,Post-Harvest,SPRAY
14.6,63.7,4.6,17.7,16,9,14,Fruit Development-II,SPRAY
9.1,37.6,9.8,4.7,10,5,14,Petal Fall,SPRAY
26.3,50.9,12.7,20.2,10,5,14,Petal Fall,SPRAY
17.6,50.7,7.8,16.5,20,15,21,Dormancy,SPRAY
16.9,61.7,2.5,18.2,18,6,14,Fruitlet,SPRAY
11.1,51.5,1.8,2,0,14,21,Post-Harvest,SKIP
9.9,67.8,8.1,26.8,6,15,21,Dormancy,SPRAY
18.8,47.3,10.8,15.1,19,8,14,Fruit Development-I,SPRAY
39.8,76.5,7.8,9,19,8,14,Fruit Development-I,SKIP
27.7,55.4,13.4,14.9,3,4,10,Flowering,SPRAY
38.5,75.9,8.3,14.1,2,13,0,Harvest,SPRAY
30.7,40.6,5.4,26.1,2,4,10,Flowering,SKIP
19.9,51.2,3.9,3.7,20,0,21,Delayed Dormancy,SPRAY
18.8,66.6,7.8,8.9,3,2,14,Tight Cluster,SKIP
-4.7,72.2,13.1,18.9,20,14,21,Post-Harvest,SKIP
22.1,39.1,6.3,17.4,16,6,14,Fruitlet,SPRAY
16.6,58.4,7.3,10.9,0,3,14,Pink Bud,SKIP
13.2,50.9,8.5,0,11,14,21,Post-Harvest,SPRAY
10.3,35,4.4,7.8,19,6,14,Fruitlet,SPRAY
28,39.7,9.9,17.4,18,6,14,Fruitlet,SPRAY
20.6,40.9,7.5,10.8,15,7,14,Fruit Set,SPRAY
14.4,45.4,4.4,1.3,17,10,14,Fruit Development-III,SPRAY
38.8,63.8,11.1,1.3,16,12,14,Pre-Harvest,SKIP
25.9,56.9,4.6,7.6,9,8,14,Fruit Development-I,SPRAY
28.8,52.9,8.3,9.5,19,2,14,Tight Cluster,SPRAY
-1.6,67.9,13.8,5.2,17,6,14,Fruitlet,SKIP
11,60.8,4.6,5.3,8,9,14,Fruit Development-II,SPRAY
12.9,36.3,6.4,7.7,15,10,14,Fruit Development-III,SPRAY
10,46.8,6.2,8.7,20,15,21,Dormancy,SPRAY
38.4,55.6,10.1,5,16,11,14,Fruit Development-IV,SPRAY
22,60.1,3.4,19.8,4,3,14,Pink Bud,SPRAY
21.9,50,1.4,15.9,20,5,14,Petal Fall,SPRAY
-2.4,71.5,1.8,6.8,14,11,14,Fruit Development-IV,SKIP
0.9,28.9,8.6,15.9,20,9,14,Fruit Development-II,SKIP
11.4,67.4,6.1,1.1,16,12,14,Pre-Harvest,SPRAY
-3,59.4,0.3,6.5,17,7,14,Fruit Set,SKIP
30.1,36.1,11.3,2.5,10,8,14,Fruit Development-I,SPRAY
30.8,38.6,12.3,6.4,1,4,10,Flowering,SKIP
-1.9,60.2,6,12.8,20,6,14,Fruitlet,SKIP
30.4,54.7,9.7,5,2,4,10,Flowering,SKIP
38,29,1.6,4.9,19,7,14,Fruit Set,SPRAY
27.7,44,0.9,17.8,13,4,10,Flowering,SPRAY
10.9,36.5,2.8,4.8,20,0,21,Delayed Dormancy,SPRAY
18.8,63,5.7,17.1,9,3,14,Pink Bud,SPRAY
-2,62.4,0.9,9.7,20,0,21,Delayed Dormancy,SKIP
38.9,65.4,13.1,24,15,1,14,Green Tip,SKIP
38.9,77.9,1.5,27.2,15,12,14,Pre-Harvest,SKIP
22.4,48.7,4.9,9,18,8,14,Fruit Development-I,SPRAY
18.2,64.1,9,15.1,4,3,14,Pink Bud,SPRAY
39.5,54.5,1.3,9.1,15,12,14,Pre-Harvest,SKIP
38.7,44.3,1.1,14.3,20,14,21,Post-Harvest,SKIP
25.4,30,9.6,12.6,16,8,14,Fruit Development-I,SPRAY
0.5,20,0.6,9.7,20,0,21,Delayed Dormancy,SKIP
29.6,45.7,3.8,9.6,6,8,14,Fruit Development-I,SPRAY
13.8,33.3,11,19.3,3,7,14,Fruit Set,SKIP
16.3,34.9,7.6,9,20,5,14,Petal Fall,SPRAY
38.6,49.8,10.3,12.4,17,3,14,Pink Bud,SKIP
21.7,65.5,8.8,12,5,12,14,Pre-Harvest,SPRAY
20.8,46.4,5.7,19.9,16,10,14,Fruit Development-III,SPRAY
26.1,41.9,10.5,25.2,10,9,14,Fruit Development-II,SPRAY
18.8,53.4,8,13.4,20,1,14,Green Tip,SPRAY
16.5,47.4,7.5,21.7,7,0,21,Delayed Dormancy,SPRAY
11.8,52.9,6.6,3.8,5,2,14,Tight Cluster,SPRAY
38.1,69.6,11.2,24,19,11,14,Fruit Development-IV,SPRAY
39.4,54.1,2.9,6.8,18,12,14,Pre-Harvest,SKIP
9.9,35.4,7.1,6.7,7,9,14,Fruit Development-II,SPRAY
22.5,57.9,10.5,7.1,7,13,0,Harvest,SPRAY
21,35.4,13.7,0.2,2,3,14,Pink Bud,SKIP
0.9,37.4,3.7,24.9,19,11,14,Fruit Development-IV,SKIP
12.2,63.1,0.6,4.2,18,6,14,Fruitlet,SPRAY
-3.5,52.8,6.3,18.3,1,13,0,Harvest,SKIP
-0.8,49.7,1.9,26.7,20,0,21,Delayed Dormancy,SKIP
12.2,51.6,4.2,0.9,20,14,21,Post-Harvest,SPRAY
21.7,42.2,9.1,17.6,18,2,14,Tight Cluster,SPRAY
14.2,37.3,7.1,7.8,15,5,14,Petal Fall,SPRAY
12.6,34.3,7.3,7,19,11,14,Fruit Development-IV,SPRAY
38.8,64,11.2,24.8,16,2,14,Tight Cluster,SKIP
28.2,50,3,10,20,14,21,Post-Harvest,SPRAY
11.9,47.5,0.6,11.3,16,15,21,Dormancy,SPRAY
20.1,34.7,6.3,11.6,11,13,0,Harvest,SPRAY
10.4,50.8,2.7,6.4,20,6,14,Fruitlet,SPRAY
18.1,30.1,6.4,18.8,15,2,14,Tight Cluster,SPRAY
26.5,43.5,7.6,23.6,1,1,14,Green Tip,SKIP
27.8,58.9,2.7,9.8,15,7,14,Fruit Set,SPRAY
21.2,44.8,3.6,14,9,2,14,Tight Cluster,SPRAY
13.8,40.4,9.3,0.3,17,9,14,Fruit Development-II,SPRAY
26.2,58.3,5.9,2,19,4,10,Flowering,SPRAY
-2.1,53.7,7.3,12.8,14,7,14,Fruit Set,SKIP
12.5,56.2,2.9,11.7,12,13,0,Harvest,SPRAY
29.4,42.2,2,3.2,18,8,14,Fruit Development-I,SPRAY
20.2,63.9,7.7,8.5,17,5,14,Petal Fall,SPRAY
16.9,33.9,1.1,1,15,12,14,Pre-Harvest,SPRAY
12.4,46.1,3.4,16.4,19,5,14,Petal Fall,SPRAY
39.2,65.7,7.8,1.3,19,3,14,Pink Bud,SKIP
39.1,40.3,3.2,12.5,17,12,14,Pre-Harvest,SKIP
39.6,24,8.7,3.3,20,14,21,Post-Harvest,SKIP
24.7,63.5,9.8,18.1,17,4,10,Flowering,SPRAY
14.4,44.6,10.8,21,20,2,14,Tight Cluster,SPRAY
17.4,32.9,5.2,8,20,7,14,Fruit Set,SPRAY
11,30.1,0.2,3.3,4,10,14,Fruit Development-III,SPRAY
38.6,46.1,10.3,27.7,20,14,21,Post-Harvest,SKIP
19.2,44.5,11.3,21.1,7,6,14,Fruitlet,SPRAY
23.7,67.7,6.6,3.2,16,8,14,Fruit Development-I,SPRAY
26.7,63.2,7.2,10.8,20,15,21,Dormancy,SPRAY
17.9,52.1,0.5,4.9,1,9,14,Fruit Development-II,SKIP
13.8,54.2,1.8,19.6,7,10,14,Fruit Development-III,SPRAY
27,32.4,11.6,20.1,7,1,14,Green Tip,SPRAY
9.6,52.6,10.4,28,0,13,0,Harvest,SPRAY
38.2,38.5,5.2,4.5,14,3,14,Pink Bud,SKIP
27.9,35.7,0.3,13.7,15,12,14,Pre-Harvest,SPRAY
29.7,36.6,6.5,15.2,4,11,14,Fruit Development-IV,SPRAY
16.3,50.1,11,20.6,0,13,0,Harvest,SPRAY
14.9,49.3,9.2,21.8,5,5,14,Petal Fall,SPRAY
-3.7,58.8,1.3,26.5,20,14,21,Post-Harvest,SKIP
-4.7,35.7,11.6,9.6,1,13,0,Harvest,SKIP
23.9,46.8,0.2,11.6,18,7,14,Fruit Set,SPRAY
16.2,48.5,2.8,11.9,7,11,14,Fruit Development-IV,SPRAY
14.7,58.5,13.5,8.4,0,13,0,Harvest,SPRAY
26.7,49.8,6.8,4.2,20,14,21,Post-Harvest,SPRAY
18.5,58.2,0.9,0.3,0,14,21,Post-Harvest,SKIP
39.7,21.2,13.7,10.2,20,10,14,Fruit Development-III,SKIP
14.6,39.9,2.9,9.3,17,13,0,Harvest,SPRAY
-1.6,21.3,5.7,19.6,14,7,14,Fruit Set,SKIP
21.8,60.7,7.1,17.2,17,15,21,Dormancy,SPRAY
19.1,55.4,8.8,21.9,20,0,21,Delayed Dormancy,SPRAY
-0.5,75.1,4.1,10.5,15,1,14,Green Tip,SKIP
12.6,53.3,6.2,10.7,6,13,0,Harvest,SPRAY
39.9,30.6,12.5,10.6,19,4,10,Flowering,SKIP
19.9,36.1,8.9,15.2,4,0,21,Delayed Dormancy,SKIP
16.6,68.8,7.1,1.2,13,4,10,Flowering,SPRAY
19,46.3,1.1,11.6,19,11,14,Fruit Development-IV,SPRAY
23.1,49.3,6.8,18.7,15,5,14,Petal Fall,SPRAY
-1.5,49.8,13.6,1.7,20,0,21,Delayed Dormancy,SKIP
28.5,65.4,7.6,10.3,17,7,14,Fruit Set,SPRAY
24.6,62.3,3.5,18.4,17,11,14,Fruit Development-IV,SPRAY
9.5,38.4,5.4,21.5,6,4,10,Flowering,SPRAY
-3,72,10.1,9.6,17,10,14,Fruit Development-III,SKIP
0.6,28.8,4.4,16.8,17,12,14,Pre-Harvest,SKIP
-1.4,43.6,0.6,11.1,20,14,21,Post-Harvest,SKIP
21.5,63,10.7,0.9,19,11,14,Fruit Development-IV,SPRAY
39.6,76.1,9.3,7.2,8,13,0,Harvest,SKIP
-4.1,65.5,13.1,17.8,18,1,14,Green Tip,SKIP
21.1,37.8,3.5,13.4,17,10,14,Fruit Development-III,SPRAY
17.5,48.7,8.5,21.4,20,14,21,Post-Harvest,SPRAY
16.9,49.6,3,23.8,2,5,14,Petal Fall,SKIP
-1.7,33.4,7.5,9.5,15,5,14,Petal Fall,SKIP
24.2,54.9,2.8,26.9,3,14,21,Post-Harvest,SKIP
0.5,60.4,2.6,21.2,20,0,21,Delayed Dormancy,SKIP
39.4,48.4,10.6,14.2,17,1,14,Green Tip,SKIP
-0.5,78.9,9.8,16,17,8,14,Fruit Development-I,SKIP
0.4,27.7,10.4,27.3,16,6,14,Fruitlet,SKIP
13.1,51.9,7.7,19.4,20,12,14,Pre-Harvest,SPRAY
13.6,48,8.2,21.7,16,8,14,Fruit Development-I,SPRAY
10.3,65.2,5.8,10.8,2,3,14,Pink Bud,SKIP
-2.5,30.5,3.6,8.5,14,11,14,Fruit Development-IV,SKIP
9.3,60.8,8.9,23.1,7,2,14,Tight Cluster,SPRAY
19.3,44.2,8.5,16.5,20,0,21,Delayed Dormancy,SPRAY
14.5,35.9,12.2,24,0,13,0,Harvest,SPRAY
22.2,60.5,4.6,7.9,0,2,14,Tight Cluster,SKIP
-1.8,59.4,0.9,25.2,20,15,21,Dormancy,SKIP
20.5,59,11.7,9,10,5,14,Petal Fall,SPRAY
39.3,63,10.6,4.6,17,7,14,Fruit Set,SKIP
13.6,64,6.2,19.6,12,15,21,Dormancy,SPRAY
13.7,68.7,12.8,2.4,1,12,14,Pre-Harvest,SKIP
13.6,40.5,7.2,11.5,8,12,14,Pre-Harvest,SPRAY
-2.3,72.4,0.7,16.4,20,15,21,Dormancy,SKIP
23.6,60.7,4.8,19.9,17,10,14,Fruit Development-III,SPRAY
-2.4,56.1,9.8,4.1,17,3,14,Pink Bud,SKIP
1.7,62.6,1.9,23.2,16,7,14,Fruit Set,SPRAY
38.9,28.4,11.3,22.8,20,14,21,Post-Harvest,SKIP
17.5,49.3,6.4,4.4,17,8,14,Fruit Development-I,SPRAY
19.1,50.7,8.3,8.9,1,2,14,Tight Cluster,SKIP
19.6,39.7,4.4,16.3,5,1,14,Green Tip,SPRAY
0.8,75.5,10.1,10.4,20,0,21,Delayed Dormancy,SKIP
11.9,61.5,0.3,9,11,4,10,Flowering,SPRAY
29.8,39.3,10.8,2.9,13,4,10,Flowering,SPRAY
17.3,68.9,11.2,4.4,9,5,14,Petal Fall,SPRAY
-0.2,38.3,7,8.4,20,8,14,Fruit Development-I,SKIP
24.6,53.3,3.9,9.6,18,6,14,Fruitlet,SPRAY
0.8,40.1,2.5,10.7,17,11,14,Fruit Development-IV,SKIP
21.8,57.6,13,3.6,10,7,14,Fruit Set,SPRAY
27.9,53.5,12.6,0.3,12,14,21,Post-Harvest,SPRAY
23.9,52.6,7.4,10.7,19,6,14,Fruitlet,SPRAY
17.4,33.2,11,2.8,1,3,14,Pink Bud,SKIP
-0.3,37.4,1.7,23.5,17,4,10,Flowering,SKIP
1.5,78.2,6.7,14.3,17,9,14,Fruit Development-II,SPRAY
-3.7,22.3,8.9,8.4,14,12,14,Pre-Harvest,SKIP
31,36.8,9,3.3,4,12,14,Pre-Harvest,SPRAY
15.1,43.1,2.2,5.4,4,4,10,Flowering,SPRAY
24.1,67.4,3.8,0.7,17,3,14,Pink Bud,SPRAY
1.5,75.4,0.1,26,16,6,14,Fruitlet,SPRAY
18,48.2,10.3,17.6,8,8,14,Fruit Development-I,SPRAY
23.8,67.1,3.1,10.8,5,1,14,Green Tip,SPRAY
17.8,46.8,2.6,10,20,0,21,Delayed Dormancy,SPRAY
38.7,38.9,3.9,26.8,14,10,14,Fruit Development-III,SKIP
-1.1,36.7,5.2,1.7,20,12,14,Pre-Harvest,SKIP
29.3,35.6,5.4,1.3,0,2,14,Tight Cluster,SKIP
-0.5,27.5,11,4.5,14,11,14,Fruit Development-IV,SKIP
17.8,55,7.5,9.7,17,4,10,Flowering,SPRAY
28.8,39.8,9.1,17,16,6,14,Fruitlet,SPRAY
15.3,44.7,1.7,8.6,10,5,14,Petal Fall,SPRAY
39.9,39.6,7.5,9.3,11,4,10,Flowering,SKIP
-1.1,66.5,2.7,18.1,12,4,10,Flowering,SKIP
11.3,35.5,8.7,3.3,2,13,0,Harvest,SPRAY
25.1,53.1,10.6,20.6,4,1,14,Green Tip,SPRAY
38.6,46.8,6.8,22.8,20,0,21,Delayed Dormancy,SKIP
